Thread_40,38.5172,40.2571,37.8293,40.0996,39.9456,39.0646,39.7518,40.3622,38.906,37.8579
Thread_41,39.3245,39.3635,40.251,39.2361,39.8667,40.0112,40.0123,39.5207,40.2928,39.5299
Thread_42,38.5507,39.057,39.3761,37.8873,39.09,38.3688,38.6852,39.6389,38.4568,40.9754
Thread_43,38.9283,39.4992,39.1604,38.6604,39.6331,38.5422,39.7566,40.0686,39.3768,39.1296
Thread_44,42.8727,43.9823,42.8059,42.8053,42.5055,44.5585,43.6867,43.0544,43.125,44.1561
Thread_45,38.2576,38.2487,37.7982,39.3179,38.1887,38.6077,38.5105,39.0994,39.1011,38.8113
Thread_46,39.3642,38.9717,37.8828,38.8783,37.5965,38.3935,37.4755,37.5102,39.0973,39.3924
Thread_47,38.7932,38.4161,39.44,39.0474,38.2976,38.6212,38.0828,38.3589,38.1848,38.0464
Thread_48,36.7125,38.2603,38.2056,38.9065,37.5496,37.9415,37.4941,38.039,37.8601,38.4284
Thread_49,38.225,39.8128,39.2531,38.5856,38.233,38.0598,38.8923,38.3045,39.0274,38.2328
Thread_50,38.0707,37.093,37.6948,37.1152,38.1069,37.841,37.8249,37.7958,37.4281,38.0659
Thread_51,39.2499,38.2503,37.8045,39.0285,38.0951,39.0538,38.4953,39.09,38.6271,38.0374
Thread_52,39.0613,39.3391,38.2527,38.7728,38.592,39.1985,39.2539,38.9731,38.9327,38.9526
Thread_53,38.1889,38.2193,38.3453,38.4812,37.2557,37.2816,38.0919,37.6429,37.9536,38.3043
Thread_54,39.1508,38.6346,38.3359,38.5041,39.5029,38.2459,38.9992,38.8587,39.1249,38.5504
Thread_55,38.8449,37.9858,39.0413,38.8773,37.8037,38.6948,38.8145,37.7623,38.3483,37.8204
Thread_56,37.9094,37.7949,37.8314,37.8487,38.8608,37.5546,37.5231,38.117,38.4072,38.7333
Thread_57,37.1233,37.5876,37.5006,38.2439,37.8831,38.3756,38.3961,37.3664,38.3963,37.1442
Thread_58,38.3868,37.7673,38.5047,38.5681,38.1068,38.4757,37.4954,38.5887,38.179,37.7283
Thread_59,42.0143,42.8041,41.8805,42.0073,42.6627,42.0518,42.4824,42.9362,42.9321,42.0476
Thread_60,36.6796,37.4509,36.8308,37.3736,37.2641,37.48,36.8045,37.3856,37.2508,36.795
Thread_61,36.726,36.8221,37.3211,36.7339,36.6875,37.4869,37.8136,36.7096,37.1073,37.2112
Thread_62,39.303,38.7146,38.9739,38.4941,38.3878,39.0716,38.6602,38.3879,38.0948,38.9088
Thread_63,43.1447,45.0842,44.4048,50.4002,75.3985,101.537,43.3501,42.6938,43.1447,42.9306
Thread_64,38.578,37.8021,38.3446,38.4126,38.6397,38.5494,38.737,38.534,38.887,38.9227
